Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Cost,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1061,10/16/2023,Eve,East,2227.64,37,Furniture,4651.77,4651.77,Returning,0.12,Cash,Retail,East-Eve
1039,9/19/2023,Bob,South,4306.02,28,Clothing,666.84,666.84,Returning,0.02,Cash,Retail,South-Bob
1001,8/4/2023,David,West,9087.6,20,Food,3279.76,3279.76,Returning,0.25,Cash,Retail,West-David
1003,5/27/2023,Eve,East,5119.89,39,Clothing,310.96,310.96,New,0.03,Credit Card,Online,East-Eve
1077,12/2/2023,David,East,1960.41,24,Electronics,2258.54,2258.54,Returning,0.2,Credit Card,Retail,East-David
1092,6/17/2023,David,East,862.02,21,Clothing,2792.2,2792.2,New,0.02,Credit Card,Retail,East-David
1062,4/2/2023,Bob,East,6991.95,10,Clothing,1524.88,1524.88,New,0.2,Bank Transfer,Online,East-Bob
1063,12/19/2023,Charlie,West,3889.71,46,Furniture,2302.62,2302.62,Returning,0.25,Bank Transfer,Online,West-Charlie
1025,2/28/2023,Bob,East,8236.13,14,Electronics,859.59,859.59,New,0.12,Bank Transfer,Online,East-Bob
1056,2/28/2023,Eve,North,6629.16,37,Electronics,1555.41,1555.41,Returning,0.16,Credit Card,Online,North-Eve
1033,10/31/2023,Eve,East,7982.79,18,Furniture,3124.48,3124.48,Returning,0.12,Cash,Retail,East-Eve
1038,6/18/2023,Eve,West,2792.27,24,Clothing,1543.91,1543.91,New,0.09,Bank Transfer,Online,West-Eve
1006,9/26/2023,Bob,East,6954.35,14,Food,4503.73,4503.73,New,0.24,Bank Transfer,Retail,East-Bob
1058,12/29/2023,David,North,2714.21,34,Electronics,3160.61,3160.61,Returning,0.08,Credit Card,Retail,North-David
1044,2/14/2023,David,West,9396.78,12,Electronics,2221.31,2221.31,Returning,0.22,Bank Transfer,Online,West-David
1045,12/11/2023,Alice,West,6400.11,22,Clothing,241.85,241.85,Returning,0.06,Cash,Online,West-Alice
1032,6/30/2023,Eve,North,3312.67,6,Clothing,2522.76,2522.76,Returning,0.07,Credit Card,Retail,North-Eve
1045,6/19/2023,David,North,2768.17,36,Electronics,3835.64,3835.64,Returning,0.1,Credit Card,Retail,North-David
1061,12/22/2023,Alice,North,1990.17,45,Clothing,1364.51,1364.51,Returning,0.18,Cash,Online,North-Alice
1047,7/10/2023,David,North,6976.95,36,Food,4043.53,4043.53,New,0.14,Cash,Online,North-David
1021,6/4/2023,Eve,North,2265.28,22,Electronics,1296.44,1296.44,New,0.22,Cash,Online,North-Eve
1080,7/7/2023,Charlie,West,5993.5,14,Food,4127.54,4127.54,New,0.06,Bank Transfer,Retail,West-Charlie
1085,1/7/2023,Eve,West,2719.89,16,Food,472.08,472.08,New,0,Cash,Retail,West-Eve
1075,5/13/2023,Bob,East,6653.49,36,Clothing,4337.61,4337.61,Returning,0.23,Credit Card,Online,East-Bob
1036,8/23/2023,David,East,8167.9,25,Food,2520.97,2520.97,New,0.25,Cash,Retail,East-David
1099,2/14/2023,David,South,7802.45,32,Clothing,1517.86,1517.86,New,0.02,Credit Card,Online,South-David
1019,11/10/2023,Bob,East,7632.43,33,Furniture,1362.31,1362.31,Returning,0.18,Credit Card,Retail,East-Bob
1020,9/6/2023,Bob,East,1958.45,45,Clothing,2188.45,2188.45,New,0.11,Bank Transfer,Retail,East-Bob
1057,1/31/2023,Charlie,North,975.01,36,Food,4995.3,4995.3,Returning,0.24,Cash,Online,North-Charlie
1018,1/23/2023,David,North,7019.59,20,Furniture,1140.62,1140.62,Returning,0.26,Bank Transfer,Online,North-David
1047,6/9/2023,David,East,3746.64,18,Clothing,560.92,560.92,Returning,0.26,Cash,Online,East-David
1049,12/29/2023,Charlie,South,4380.23,38,Food,2945.92,2945.92,Returning,0.23,Cash,Retail,South-Charlie
1014,6/7/2023,Alice,North,408.38,3,Electronics,2468.29,2468.29,Returning,0.08,Cash,Retail,North-Alice
1015,2/8/2023,Charlie,East,2669.81,23,Electronics,2644.77,2644.77,New,0.24,Cash,Online,East-Charlie
1031,3/23/2023,Eve,East,433.4,32,Clothing,3351.33,3351.33,New,0.16,Cash,Retail,East-Eve
1001,12/22/2023,David,West,8803.94,45,Clothing,1372.36,1372.36,New,0.02,Credit Card,Online,West-David
1054,9/15/2023,Bob,South,2509.63,16,Electronics,4557.79,4557.79,Returning,0.14,Credit Card,Retail,South-Bob
1003,7/25/2023,Eve,West,5617.64,5,Food,2206.58,2206.58,New,0.28,Cash,Online,West-Eve
1016,3/18/2023,David,South,485.9,4,Food,688.98,688.98,New,0.27,Credit Card,Retail,South-David
1087,1/12/2023,Charlie,North,6701.79,21,Food,3724.38,3724.38,New,0.03,Bank Transfer,Retail,North-Charlie
1057,10/22/2023,Eve,South,3297.97,40,Clothing,3233.37,3233.37,New,0.22,Bank Transfer,Retail,South-Eve
1075,8/12/2023,David,East,8989.4,14,Furniture,1612.93,1612.93,Returning,0.24,Bank Transfer,Retail,East-David
1012,1/13/2023,Alice,East,8892.37,39,Furniture,3126.52,3126.52,New,0.08,Cash,Online,East-Alice
1074,2/15/2023,Alice,South,3320.38,31,Furniture,1138.32,1138.32,Returning,0.14,Cash,Retail,South-Alice
1096,6/4/2023,Bob,South,9019.51,14,Furniture,2251.95,2251.95,Returning,0.21,Credit Card,Online,South-Bob
1016,4/23/2023,David,South,9961.96,6,Furniture,4502.09,4502.09,New,0.13,Credit Card,Online,South-David
1072,8/21/2023,Alice,West,8271.62,12,Clothing,710.99,710.99,Returning,0.03,Credit Card,Online,West-Alice
1076,1/17/2023,Charlie,South,8464.23,16,Clothing,1964.15,1964.15,Returning,0.21,Bank Transfer,Online,South-Charlie
1024,12/26/2023,David,North,2565.19,17,Furniture,4114.66,4114.66,Returning,0.27,Bank Transfer,Retail,North-David
1028,8/11/2023,Charlie,West,5809.35,45,Clothing,4848.98,4848.98,Returning,0.2,Bank Transfer,Online,West-Charlie
1008,12/20/2023,Charlie,West,765.83,23,Clothing,2296.93,2296.93,Returning,0.23,Bank Transfer,Retail,West-Charlie
1092,7/7/2023,Alice,South,1039.69,14,Furniture,2559.65,2559.65,Returning,0.11,Credit Card,Retail,South-Alice
1036,12/10/2023,David,North,9989.04,7,Food,2882.25,2882.25,Returning,0.05,Cash,Retail,North-David
1090,12/31/2023,Eve,West,3333.73,46,Clothing,4665.12,4665.12,New,0.19,Cash,Retail,West-Eve
1008,6/12/2023,Alice,East,7507.02,32,Food,4298.12,4298.12,New,0.1,Bank Transfer,Online,East-Alice
1058,11/22/2023,Alice,West,8085.98,15,Clothing,894.48,894.48,Returning,0.26,Cash,Retail,West-Alice
1060,3/15/2023,David,South,8594.43,44,Clothing,2211.95,2211.95,Returning,0.04,Cash,Online,South-David
1050,8/21/2023,David,North,9976.52,17,Furniture,2346.8,2346.8,New,0.13,Cash,Retail,North-David
1028,8/12/2023,Charlie,South,2490.82,41,Clothing,3956.03,3956.03,New,0.12,Bank Transfer,Retail,South-Charlie
1092,11/15/2023,David,East,499.47,47,Electronics,3034.32,3034.32,New,0.28,Credit Card,Online,East-David
1041,3/1/2023,Charlie,East,4170.8,44,Electronics,3288.39,3288.39,New,0.05,Credit Card,Retail,East-Charlie
1100,12/1/2023,Alice,East,1387.8,34,Furniture,4991.09,4991.09,Returning,0,Cash,Retail,East-Alice
1064,8/10/2023,Bob,South,322.02,5,Food,421.05,421.05,Returning,0.07,Credit Card,Retail,South-Bob
1027,2/6/2023,Eve,West,3668.23,45,Food,1153.9,1153.9,New,0.25,Credit Card,Retail,West-Eve
1063,10/5/2023,Alice,South,7859.01,27,Food,2069.08,2069.08,New,0.06,Bank Transfer,Retail,South-Alice
1017,7/15/2023,David,North,5705.19,23,Electronics,1771.52,1771.52,New,0.07,Bank Transfer,Online,North-David
1073,12/18/2023,Eve,West,3196.5,40,Food,157.15,157.15,New,0.04,Cash,Retail,West-Eve
1033,8/30/2023,Bob,East,6577.99,14,Food,504.3,504.3,Returning,0.21,Cash,Retail,East-Bob
1084,11/20/2023,Bob,South,2396.98,15,Furniture,3420.72,3420.72,New,0.02,Cash,Online,South-Bob
1077,8/7/2023,Charlie,East,242.38,43,Food,4402.66,4402.66,New,0.1,Bank Transfer,Retail,East-Charlie
1092,7/11/2023,Eve,East,7667.1,33,Electronics,2595.42,2595.42,New,0.08,Credit Card,Online,East-Eve
1029,1/17/2023,Charlie,North,6275.06,31,Electronics,2719,2719,Returning,0.17,Bank Transfer,Retail,North-Charlie
1013,1/12/2023,Alice,West,7646.8,35,Electronics,1312.71,1312.71,Returning,0.22,Bank Transfer,Retail,West-Alice
1046,7/12/2023,Eve,North,485.49,17,Furniture,3850.99,3850.99,Returning,0.16,Credit Card,Online,North-Eve
1035,1/22/2023,Alice,North,8387.48,28,Furniture,3771.38,3771.38,New,0.28,Credit Card,Retail,North-Alice
1006,4/30/2023,Charlie,North,6233.31,19,Clothing,2962.41,2962.41,New,0.29,Cash,Retail,North-Charlie
1082,7/29/2023,Eve,East,5677.61,46,Food,1102.69,1102.69,New,0.11,Credit Card,Online,East-Eve
1069,11/2/2023,Charlie,North,6283.68,23,Furniture,530.24,530.24,Returning,0.23,Credit Card,Online,North-Charlie
1047,9/27/2023,Eve,North,8657.89,32,Electronics,367.98,367.98,Returning,0.22,Credit Card,Retail,North-Eve
1025,7/11/2023,Charlie,West,5910.67,40,Electronics,2983.85,2983.85,New,0.27,Credit Card,Online,West-Charlie
1066,6/24/2023,Bob,West,5851.41,13,Furniture,4133.92,4133.92,New,0.13,Cash,Retail,West-Bob
1010,10/12/2023,Charlie,North,9907.72,20,Furniture,4298.74,4298.74,Returning,0.16,Cash,Online,North-Charlie
1056,7/23/2023,Bob,West,7591.63,35,Furniture,2344.93,2344.93,New,0.12,Credit Card,Retail,West-Bob
1030,6/13/2023,Charlie,West,4478.71,5,Clothing,3932.14,3932.14,New,0.26,Credit Card,Online,West-Charlie
1005,9/8/2023,Eve,North,7103.23,9,Electronics,4737.06,4737.06,New,0.07,Cash,Online,North-Eve
1033,8/15/2023,Eve,East,3953.38,29,Clothing,1412.09,1412.09,Returning,0.07,Cash,Online,East-Eve
1065,1/7/2023,Eve,North,2365.87,6,Clothing,2019.9,2019.9,New,0.11,Credit Card,Online,North-Eve
1018,1/29/2023,David,West,6008.83,25,Food,4660.82,4660.82,New,0.07,Bank Transfer,Online,West-David
1096,2/2/2023,Alice,East,9289,31,Electronics,1724.24,1724.24,New,0.17,Cash,Online,East-Alice
1049,5/14/2023,Eve,South,9298.48,22,Electronics,4573.69,4573.69,New,0.04,Cash,Online,South-Eve
1011,3/20/2023,Bob,East,3484.86,2,Furniture,4906.17,4906.17,Returning,0.1,Cash,Online,East-Bob
1085,2/27/2023,Eve,West,5324.01,45,Furniture,3325.96,3325.96,Returning,0.27,Credit Card,Online,West-Eve
1026,1/26/2023,David,East,2195.2,5,Food,4093.61,4093.61,Returning,0.12,Credit Card,Retail,East-David
1063,8/14/2023,Bob,North,9956.75,27,Clothing,3760.25,3760.25,New,0.22,Cash,Online,North-Bob
1089,10/12/2023,David,South,9813.07,25,Furniture,3512.69,3512.69,Returning,0.03,Credit Card,Retail,South-David
1086,1/4/2023,Bob,South,6530.14,8,Furniture,1569.31,1569.31,New,0.07,Credit Card,Online,South-Bob
1059,4/9/2023,Charlie,South,8063.7,1,Electronics,332.62,332.62,Returning,0.24,Cash,Retail,South-Charlie
1027,2/8/2023,Alice,West,7179.49,20,Electronics,1748.11,1748.11,New,0.23,Credit Card,Retail,West-Alice
1049,9/28/2023,Alice,West,5972.27,44,Furniture,3351.33,3351.33,Returning,0.12,Bank Transfer,Online,West-Alice
1077,10/12/2023,David,South,628.15,23,Electronics,557.52,557.52,Returning,0.29,Credit Card,Online,South-David
1033,6/6/2023,Alice,East,4602.17,32,Food,108.99,108.99,Returning,0.27,Credit Card,Retail,East-Alice
1098,3/16/2023,David,South,6780.38,11,Furniture,741.48,741.48,New,0.29,Cash,Retail,South-David
1099,10/15/2023,David,East,6807.56,39,Electronics,3592.89,3592.89,New,0.13,Cash,Online,East-David
1001,5/10/2023,David,East,3793.91,47,Food,4865.33,4865.33,New,0.06,Bank Transfer,Online,East-David
1021,6/24/2023,Alice,West,9422.75,24,Electronics,4916.17,4916.17,Returning,0.19,Credit Card,Online,West-Alice
1055,3/25/2023,David,East,1756.83,11,Electronics,2495.2,2495.2,New,0.21,Bank Transfer,Retail,East-David
1006,1/22/2023,Alice,South,5053.56,29,Electronics,4353.29,4353.29,New,0.04,Bank Transfer,Online,South-Alice
1092,1/27/2023,David,West,6939.75,26,Furniture,3697.29,3697.29,New,0.24,Cash,Online,West-David
1081,7/14/2023,Eve,North,7001.64,16,Clothing,2530.15,2530.15,New,0.01,Credit Card,Online,North-Eve
1069,12/3/2023,David,North,6521.53,35,Electronics,2885.16,2885.16,New,0.14,Cash,Online,North-David
1095,8/24/2023,Bob,West,2825.35,20,Food,729.27,729.27,New,0.1,Bank Transfer,Online,West-Bob
1005,4/2/2023,David,South,1646.45,46,Furniture,4691.42,4691.42,Returning,0.22,Bank Transfer,Retail,South-David
1003,1/21/2023,Charlie,North,6395.81,3,Furniture,1792.05,1792.05,Returning,0.09,Cash,Retail,North-Charlie
1053,10/30/2023,David,North,6033.09,1,Food,2258.44,2258.44,New,0.25,Cash,Online,North-David
1023,12/23/2023,Bob,East,1875.62,47,Electronics,3374.72,3374.72,Returning,0.18,Cash,Online,East-Bob
1053,3/25/2023,Bob,East,7080.88,1,Clothing,1702.82,1702.82,Returning,0.24,Cash,Retail,East-Bob
1037,9/19/2023,Alice,South,4606.2,17,Electronics,1308.58,1308.58,New,0.3,Cash,Online,South-Alice
1074,5/27/2023,Eve,West,6710.83,2,Food,3173.69,3173.69,New,0.2,Bank Transfer,Retail,West-Eve
1074,9/14/2023,David,South,8389.93,29,Furniture,173.67,173.67,Returning,0.3,Cash,Online,South-David
1083,2/27/2023,Alice,West,1780.31,20,Clothing,3617.59,3617.59,New,0.01,Credit Card,Retail,West-Alice
1017,1/15/2023,Eve,North,289.53,6,Furniture,2594.42,2594.42,Returning,0.1,Bank Transfer,Retail,North-Eve
1085,6/11/2023,David,East,7813.12,8,Food,3048.48,3048.48,Returning,0.03,Bank Transfer,Online,East-David
1078,6/12/2023,Charlie,South,6136,29,Electronics,3177.81,3177.81,Returning,0.08,Credit Card,Retail,South-Charlie
1073,11/16/2023,David,South,7026.43,48,Clothing,2658.9,2658.9,New,0.25,Credit Card,Online,South-David
1001,10/8/2023,Bob,West,8397.73,33,Furniture,2933.54,2933.54,Returning,0.01,Bank Transfer,Retail,West-Bob
1051,10/7/2023,Bob,West,8047.83,3,Furniture,3434.75,3434.75,New,0.16,Cash,Online,West-Bob
1045,1/12/2023,Charlie,South,9613.11,35,Furniture,3777.94,3777.94,New,0.17,Bank Transfer,Online,South-Charlie
1077,10/1/2023,Alice,West,5405.76,5,Electronics,3650.89,3650.89,New,0.17,Bank Transfer,Online,West-Alice
1004,9/28/2023,Eve,South,4936.11,27,Clothing,4354.6,4354.6,New,0.14,Credit Card,Retail,South-Eve
1062,7/27/2023,David,South,4078.68,44,Electronics,987.74,987.74,New,0.24,Bank Transfer,Online,South-David
1065,1/27/2023,Bob,South,1621.54,12,Electronics,2035.68,2035.68,Returning,0.04,Cash,Online,South-Bob
1032,3/13/2023,Alice,North,5768.81,20,Electronics,4741.59,4741.59,New,0.09,Credit Card,Online,North-Alice
1034,3/1/2023,Charlie,West,2842.42,45,Food,2013.12,2013.12,New,0.18,Bank Transfer,Retail,West-Charlie
1092,5/25/2023,Bob,East,9220.94,20,Food,668.11,668.11,New,0.21,Bank Transfer,Online,East-Bob
1095,4/3/2023,Charlie,East,5873.59,9,Food,2650.95,2650.95,New,0.12,Cash,Retail,East-Charlie
1072,11/5/2023,David,West,5969.12,39,Clothing,591.98,591.98,New,0.26,Bank Transfer,Retail,West-David
1039,1/8/2023,Eve,South,3613.75,4,Electronics,1054.12,1054.12,Returning,0.12,Bank Transfer,Retail,South-Eve
1026,3/20/2023,Bob,East,614.69,19,Electronics,4991.68,4991.68,New,0.12,Bank Transfer,Online,East-Bob
1034,1/27/2023,Bob,East,414.26,38,Food,2729.75,2729.75,New,0.01,Bank Transfer,Online,East-Bob
1054,6/23/2023,David,West,4291.02,27,Electronics,1456.09,1456.09,Returning,0.17,Cash,Retail,West-David
1003,2/19/2023,Alice,East,937.2,45,Electronics,4974.14,4974.14,New,0.21,Bank Transfer,Online,East-Alice
1050,7/18/2023,Eve,South,6107.78,43,Furniture,4834.47,4834.47,Returning,0.03,Bank Transfer,Online,South-Eve
1012,12/15/2023,Bob,West,8821.63,13,Electronics,2231.66,2231.66,Returning,0.09,Bank Transfer,Retail,West-Bob
1065,6/30/2023,Eve,South,8840.86,13,Furniture,1339,1339,Returning,0.23,Credit Card,Retail,South-Eve
1054,1/24/2023,Bob,East,6624.55,22,Electronics,4200.08,4200.08,Returning,0.11,Cash,Online,East-Bob
1005,11/12/2023,Eve,East,2191.2,28,Clothing,3592.32,3592.32,New,0.07,Credit Card,Retail,East-Eve
1094,2/15/2023,Charlie,South,8643.67,47,Food,3450.36,3450.36,New,0.2,Credit Card,Online,South-Charlie
1094,1/15/2023,Bob,North,8872.33,45,Furniture,4470.91,4470.91,Returning,0.06,Cash,Retail,North-Bob
1057,6/2/2023,Eve,East,2046.87,22,Food,3462.61,3462.61,Returning,0.27,Credit Card,Online,East-Eve
1017,8/10/2023,Alice,North,7400.52,43,Furniture,1454.8,1454.8,New,0.03,Credit Card,Online,North-Alice
1047,7/25/2023,Charlie,East,2936.54,19,Furniture,3484.62,3484.62,Returning,0.21,Credit Card,Retail,East-Charlie
1023,9/30/2023,Charlie,North,8046.14,8,Furniture,1563.78,1563.78,Returning,0.15,Cash,Online,North-Charlie
1079,8/24/2023,Alice,North,9972.66,8,Clothing,3808.23,3808.23,Returning,0.26,Bank Transfer,Online,North-Alice
1085,12/6/2023,Eve,North,397.26,42,Electronics,3117.75,3117.75,New,0.04,Cash,Retail,North-Eve
1014,8/16/2023,David,South,8983.92,26,Furniture,433.19,433.19,Returning,0.2,Cash,Online,South-David
1066,1/9/2023,Alice,North,6264.04,48,Clothing,2588.54,2588.54,New,0.17,Cash,Online,North-Alice
1075,6/15/2023,Eve,North,9736.49,26,Furniture,1749.34,1749.34,New,0.14,Credit Card,Online,North-Eve
1051,11/15/2023,Alice,North,4703.59,23,Electronics,1676.42,1676.42,New,0.15,Bank Transfer,Retail,North-Alice
1038,8/2/2023,Alice,East,8489.14,43,Furniture,3031.17,3031.17,Returning,0.22,Cash,Retail,East-Alice
1064,4/27/2023,Bob,North,717.7,13,Clothing,1645.51,1645.51,Returning,0.28,Cash,Retail,North-Bob
1098,12/10/2023,Eve,East,3419.26,28,Electronics,3895.62,3895.62,New,0.03,Bank Transfer,Retail,East-Eve
1038,3/13/2023,David,North,763.46,9,Clothing,400.42,400.42,New,0.01,Bank Transfer,Retail,North-David
1050,3/5/2023,Bob,North,9755.9,20,Electronics,3318.92,3318.92,New,0.24,Bank Transfer,Online,North-Bob
1098,7/24/2023,Alice,South,8188.04,19,Electronics,4055.51,4055.51,Returning,0.03,Credit Card,Online,South-Alice
1082,7/28/2023,Alice,East,8540.22,48,Food,3380.52,3380.52,Returning,0.3,Bank Transfer,Online,East-Alice
1030,3/13/2023,Alice,North,9385.86,39,Food,2511.28,2511.28,New,0.19,Credit Card,Retail,North-Alice
1079,10/4/2023,Eve,East,942.52,12,Food,4754.02,4754.02,New,0.2,Cash,Online,East-Eve
1091,10/1/2023,Eve,East,3917.42,15,Electronics,1534.7,1534.7,Returning,0.06,Credit Card,Retail,East-Eve
1051,11/16/2023,Bob,West,803.25,31,Furniture,144.88,144.88,New,0.07,Bank Transfer,Online,West-Bob
1063,12/4/2023,David,South,2186.85,14,Clothing,2188.35,2188.35,Returning,0.2,Credit Card,Retail,South-David
1098,1/1/2024,Bob,South,2370.72,11,Clothing,213.41,213.41,Returning,0.27,Bank Transfer,Online,South-Bob
1052,4/5/2023,Charlie,South,4744.16,26,Clothing,4771.99,4771.99,New,0.29,Credit Card,Online,South-Charlie
1038,6/15/2023,Alice,West,2758.77,42,Food,1089.09,1089.09,New,0.06,Cash,Retail,West-Alice
1097,2/1/2023,Alice,West,1099.68,27,Electronics,3955.19,3955.19,Returning,0.04,Credit Card,Online,West-Alice
1088,1/11/2023,Alice,South,1758.16,11,Food,3884.13,3884.13,Returning,0.02,Cash,Online,South-Alice
1079,10/28/2023,Bob,West,1558.03,38,Furniture,1127.76,1127.76,Returning,0.26,Bank Transfer,Retail,West-Bob
1030,8/5/2023,Bob,West,9733.46,34,Electronics,3125.07,3125.07,Returning,0.09,Cash,Online,West-Bob
1051,10/16/2023,Alice,West,7617,43,Clothing,287.99,287.99,Returning,0,Bank Transfer,Online,West-Alice
1081,4/12/2023,Bob,South,9680.84,19,Food,2443.69,2443.69,New,0.07,Bank Transfer,Retail,South-Bob
1005,9/24/2023,Eve,South,4453.43,6,Food,122.5,122.5,Returning,0.1,Cash,Retail,South-Eve
1029,8/2/2023,Eve,South,2855.85,46,Furniture,4609.66,4609.66,Returning,0.3,Cash,Retail,South-Eve
1004,6/28/2023,Bob,West,8003.1,38,Furniture,4881.63,4881.63,Returning,0.16,Credit Card,Retail,West-Bob
1010,3/29/2023,Alice,South,3329.91,49,Food,1150.3,1150.3,New,0.06,Credit Card,Retail,South-Alice
1056,2/10/2023,Bob,West,3063.9,42,Furniture,1080.12,1080.12,New,0.1,Cash,Online,West-Bob
1017,3/17/2023,Bob,North,2401.81,28,Clothing,3780.91,3780.91,Returning,0.1,Cash,Retail,North-Bob
1074,2/15/2023,Bob,West,1383.82,1,Furniture,1304.23,1304.23,Returning,0.01,Cash,Retail,West-Bob
1017,6/9/2023,Charlie,East,2638.98,35,Furniture,4480.63,4480.63,New,0.04,Cash,Online,East-Charlie
1084,3/21/2023,Eve,South,3617.67,40,Food,2890.95,2890.95,New,0.21,Bank Transfer,Online,South-Eve
1088,11/6/2023,David,South,6772.54,8,Food,1786.35,1786.35,New,0.04,Cash,Online,South-David
1069,3/27/2023,David,East,719.39,47,Electronics,4171.83,4171.83,New,0.07,Cash,Online,East-David
1034,4/2/2023,Charlie,West,2184.02,7,Electronics,2492.36,2492.36,Returning,0.11,Cash,Online,West-Charlie
1006,5/28/2023,Bob,North,8109.33,11,Food,4562.58,4562.58,New,0.23,Cash,Retail,North-Bob
1053,6/10/2023,Charlie,East,1554.53,39,Furniture,4643.67,4643.67,Returning,0.17,Bank Transfer,Online,East-Charlie
1066,7/21/2023,Charlie,East,3492.19,4,Furniture,868.83,868.83,Returning,0.21,Credit Card,Retail,East-Charlie
1077,8/30/2023,Alice,West,8660.12,25,Electronics,61.5,61.5,New,0.17,Credit Card,Online,West-Alice
1043,12/19/2023,Eve,South,1633.76,12,Electronics,4920.46,4920.46,New,0.21,Credit Card,Retail,South-Eve
1075,1/2/2023,David,West,919.09,26,Electronics,4535.38,4535.38,New,0,Credit Card,Online,West-David
1023,8/13/2023,Bob,East,4896.93,38,Clothing,324.45,324.45,New,0.28,Credit Card,Retail,East-Bob
1055,10/16/2023,David,East,3093.95,46,Clothing,4173.52,4173.52,Returning,0.03,Bank Transfer,Retail,East-David
1080,8/21/2023,David,South,5677.74,12,Electronics,2316.13,2316.13,Returning,0.12,Credit Card,Retail,South-David
1095,3/18/2023,Eve,South,8057.67,43,Furniture,1331.86,1331.86,Returning,0.23,Bank Transfer,Retail,South-Eve
1075,4/26/2023,David,South,1457.77,37,Electronics,4399.8,4399.8,New,0.13,Bank Transfer,Retail,South-David
1016,6/3/2023,David,West,5848.92,46,Clothing,1023.5,1023.5,Returning,0.28,Credit Card,Retail,West-David
1008,4/13/2023,Charlie,South,5104.54,24,Furniture,4739.13,4739.13,New,0.14,Credit Card,Retail,South-Charlie
1004,7/13/2023,Eve,East,1526.38,16,Clothing,1067.83,1067.83,Returning,0.26,Credit Card,Retail,East-Eve
1004,6/15/2023,Alice,East,6277.59,13,Furniture,3087.73,3087.73,New,0.24,Cash,Retail,East-Alice
1056,12/25/2023,Bob,North,2809.04,25,Clothing,1154.28,1154.28,Returning,0.29,Bank Transfer,Retail,North-Bob
1025,3/31/2023,David,West,4929.56,4,Furniture,2751.06,2751.06,Returning,0.28,Credit Card,Online,West-David
1067,6/23/2023,Bob,North,914.5,11,Furniture,3435.68,3435.68,New,0.27,Cash,Retail,North-Bob
1096,5/2/2023,Alice,East,4649.88,32,Furniture,991.63,991.63,Returning,0.22,Bank Transfer,Retail,East-Alice
1067,5/23/2023,Bob,North,3133.99,49,Furniture,2628.38,2628.38,Returning,0.11,Cash,Online,North-Bob
1027,4/16/2023,Alice,East,8241.57,7,Food,2371.85,2371.85,New,0.03,Cash,Retail,East-Alice
1093,11/1/2023,Charlie,North,664.09,46,Clothing,401.64,401.64,New,0.21,Credit Card,Retail,North-Charlie
1032,12/26/2023,David,South,4244.21,11,Clothing,4100.62,4100.62,New,0.29,Bank Transfer,Online,South-David
1050,11/13/2023,Alice,North,4638.47,28,Food,1711.63,1711.63,New,0.22,Cash,Online,North-Alice
1061,5/3/2023,Bob,South,7277.56,41,Furniture,2894.18,2894.18,New,0.28,Bank Transfer,Retail,South-Bob
1051,1/9/2023,David,South,5785.45,23,Furniture,2598.18,2598.18,Returning,0.24,Credit Card,Online,South-David
1019,9/19/2023,Charlie,West,6705.4,45,Clothing,2590.64,2590.64,New,0.05,Bank Transfer,Retail,West-Charlie
1021,3/14/2023,David,South,7792.79,23,Food,580.75,580.75,Returning,0.07,Cash,Retail,South-David
1005,12/25/2023,Alice,South,8635.81,28,Furniture,2146.24,2146.24,Returning,0.1,Cash,Retail,South-Alice
1082,8/11/2023,Charlie,North,3207.37,43,Furniture,2289.22,2289.22,New,0.05,Bank Transfer,Online,North-Charlie
1092,2/10/2023,Bob,East,5426.42,47,Furniture,3681.53,3681.53,Returning,0.17,Cash,Retail,East-Bob
1042,7/23/2023,Charlie,West,8417.07,26,Electronics,4208.09,4208.09,Returning,0.29,Cash,Retail,West-Charlie
1061,9/21/2023,Charlie,South,9895.57,25,Food,2747.66,2747.66,New,0.23,Cash,Online,South-Charlie
1022,11/24/2023,Eve,West,8906.24,29,Furniture,479.58,479.58,Returning,0.13,Credit Card,Retail,West-Eve
1021,6/27/2023,Charlie,North,3777.53,19,Electronics,1222.4,1222.4,New,0,Credit Card,Retail,North-Charlie
1070,12/14/2023,Charlie,South,2032.15,33,Food,866.42,866.42,New,0.09,Cash,Retail,South-Charlie
1001,11/14/2023,David,North,4944.99,36,Furniture,666.84,666.84,New,0.16,Bank Transfer,Retail,North-David
1005,3/25/2023,Bob,West,7442.25,14,Clothing,1861.2,1861.2,Returning,0.1,Credit Card,Retail,West-Bob
1012,11/14/2023,David,North,4976.43,14,Electronics,1185.5,1185.5,Returning,0.03,Bank Transfer,Retail,North-David
1090,4/21/2023,David,West,4883.49,35,Electronics,1130.6,1130.6,Returning,0.13,Cash,Online,West-David
1046,9/8/2023,Alice,North,8398.48,30,Furniture,320.73,320.73,Returning,0.08,Cash,Retail,North-Alice
1034,1/7/2023,David,West,3677.9,28,Furniture,137.47,137.47,New,0.27,Bank Transfer,Retail,West-David
1049,3/25/2023,Eve,East,8611.97,17,Electronics,558.7,558.7,Returning,0.03,Credit Card,Online,East-Eve
1078,7/27/2023,Eve,North,4127.37,3,Clothing,902.38,902.38,New,0.01,Bank Transfer,Retail,North-Eve
1090,11/10/2023,Alice,North,3349.51,16,Clothing,2183.37,2183.37,Returning,0,Bank Transfer,Retail,North-Alice
